5.7714 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
6.6315 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CD0EE63CD0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CD0EE63C70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CD0EE63AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001CD0F25FFD0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.6316 	EXP 	window1: mouseVisible = True
6.6316 	EXP 	window1: backgroundImage = ''
6.6317 	EXP 	window1: backgroundFit = 'none'
6.6343 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.6343 	EXP 	window1: recordFrameIntervals = False
6.7977 	EXP 	window1: recordFrameIntervals = True
6.9811 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
6.9811 	EXP 	window1: recordFrameIntervals = False
6.9813 	EXP 	window1: mouseVisible = False
9.1113 	EXP 	bci_racingteam: status = STARTED
9.1124 	EXP 	window1: mouseVisible = True
9.2358 	EXP 	Created text_pre_run = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_pre_run', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press any key to start ... \n', units='height', win=Window(...), wrapWidth=1)
9.2360 	EXP 	window1: mouseVisible = True
9.2394 	EXP 	Created hor_line_precue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='hor_line_precue', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2395 	EXP 	window1: mouseVisible = True
9.2425 	EXP 	Created ver_line_precue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='ver_line_precue', opacity=0.5, ori=90.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2426 	EXP 	window1: mouseVisible = True
9.2454 	EXP 	Created hor_line_cue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='hor_line_cue', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2456 	EXP 	window1: mouseVisible = True
9.2483 	EXP 	Created ver_line_cue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='ver_line_cue', opacity=0.5, ori=90.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2484 	EXP 	window1: mouseVisible = True
9.2610 	EXP 	Created image_cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_cue', opacity=1.0, ori=0.0, pos=array([0.  , 0.26]), size=array([0.15, 0.15]), texRes=128.0, units='height', win=Window(...))
9.2611 	EXP 	window1: mouseVisible = True
9.2730 	EXP 	Created image_mi = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_mi', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.2732 	EXP 	window1: mouseVisible = True
9.2751 	EXP 	Created text_pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_pause', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.2752 	EXP 	window1: mouseVisible = True
9.2800 	EXP 	Created text_post_run = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_post_run', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='End\n', units='height', win=Window(...), wrapWidth=1)
0.0341 	EXP 	text_pre_run: autoDraw = True
2.0502 	EXP 	Imported classes.xlsx as conditions, 2 conditions, 2 params
2.0511 	EXP 	Created sequence: fullRandom, trialTypes=2, nReps=2, seed=None
2.0515 	EXP 	New trial (rep=0, index=0): {'pic_name': 'pics/hand.png', 'class_mi': 'hand'}
2.0571 	DATA 	Keypress: space
2.0674 	EXP 	text_pre_run: autoDraw = False
2.0674 	EXP 	hor_line_precue: autoDraw = True
2.0674 	EXP 	ver_line_precue: autoDraw = True
2.6174 	EXP 	hor_line_precue: autoDraw = False
2.6174 	EXP 	ver_line_precue: autoDraw = False
2.6174 	EXP 	hor_line_precue: autoDraw = False
2.6174 	EXP 	ver_line_precue: autoDraw = False
2.6174 	EXP 	image_cue: image = 'pics/hand.png'
2.6174 	EXP 	hor_line_cue: autoDraw = True
2.6174 	EXP 	ver_line_cue: autoDraw = True
2.6174 	EXP 	image_cue: autoDraw = True
3.6507 	EXP 	hor_line_cue: autoDraw = False
3.6507 	EXP 	ver_line_cue: autoDraw = False
3.6507 	EXP 	image_cue: autoDraw = False
3.6507 	EXP 	hor_line_cue: autoDraw = False
3.6507 	EXP 	ver_line_cue: autoDraw = False
3.6507 	EXP 	image_cue: autoDraw = False
3.6507 	EXP 	image_mi: image = 'pics/hand.png'
3.6507 	EXP 	image_mi: autoDraw = True
5.6507 	EXP 	image_mi: autoDraw = False
