8.9722 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.9736 	INFO 	Loaded monitor calibration from ['2024_06_06 13:54']
9.4683 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001115E9333A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001115E933310>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001115E933160>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001115EAF2190>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.4685 	EXP 	window1: mouseVisible = True
9.4686 	EXP 	window1: backgroundImage = ''
9.4686 	EXP 	window1: backgroundFit = 'none'
9.4689 	EXP 	window1: mouseVisible = True
9.4693 	EXP 	window1: mouseVisible = True
9.4727 	EXP 	window1: mouseVisible = True
9.4737 	EXP 	window1: mouseVisible = True
9.4893 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.4921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.4951 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.4979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5009 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5035 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5065 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5094 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5111 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5134 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5161 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5187 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5222 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5250 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5272 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
