8.7406 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.7416 	INFO 	Loaded monitor calibration from ['2024_06_06 13:54']
9.1646 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D4AB24250>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D4AB241F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013D4AB24040>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000013D4AD14040>, multiSample=False, name='window1', numSamples=2, pos=[368.0, 132.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.1648 	EXP 	window1: mouseVisible = True
9.1649 	EXP 	window1: backgroundImage = ''
9.1649 	EXP 	window1: backgroundFit = 'none'
9.1653 	EXP 	window1: mouseVisible = True
9.1656 	EXP 	window1: mouseVisible = True
9.1696 	EXP 	window1: mouseVisible = True
9.1710 	EXP 	window1: mouseVisible = True
9.1836 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1854 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1891 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1912 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1925 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1943 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1965 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1978 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1991 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2009 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2027 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2043 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2060 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2075 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2093 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2111 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2124 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2136 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2157 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2171 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2175 	DEBUG 	Uploading Texture Font fontname to graphics card
9.2188 	DEBUG 	Upload of Texture Font fontname complete
9.2212 	EXP 	window1: mouseVisible = True
9.2214 	EXP 	window1: mouseVisible = True
9.2224 	EXP 	window1: mouseVisible = True
9.2232 	EXP 	window1: mouseVisible = True
9.2288 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2311 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2331 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2335 	DEBUG 	Uploading Texture Font fontname to graphics card
9.2345 	DEBUG 	Upload of Texture Font fontname complete
9.2376 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.2377 	EXP 	window1: recordFrameIntervals = False
9.4329 	EXP 	window1: recordFrameIntervals = True
9.6178 	EXP 	Screen (0) actual frame rate measured at 59.48Hz
9.6179 	EXP 	window1: recordFrameIntervals = False
