10.0861 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
10.0872 	INFO 	Loaded monitor calibration from ['2024_06_06 13:54']
11.0769 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA0A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA370>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA1C0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000172C7FA6C70>, multiSample=False, name='window1', numSamples=2, pos=[368.0, 132.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.0770 	EXP 	window1: backgroundImage = ''
11.0770 	EXP 	window1: backgroundFit = 'none'
11.0774 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.0778 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.0822 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.0835 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.1008 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1037 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1065 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1098 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1124 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1141 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1164 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1205 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1240 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1261 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1281 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1304 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1324 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1369 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1403 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1432 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1451 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1458 	DEBUG 	Uploading Texture Font fontname to graphics card
11.1473 	DEBUG 	Upload of Texture Font fontname complete
11.1501 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.1506 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.1524 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.1547 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000172C7AFA4C0>
11.1674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1717 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1744 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1749 	DEBUG 	Uploading Texture Font fontname to graphics card
11.1759 	DEBUG 	Upload of Texture Font fontname complete
11.1802 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.1803 	EXP 	window1: recordFrameIntervals = False
11.3860 	EXP 	window1: recordFrameIntervals = True
11.5853 	WARNING 	t of last frame was 32.31ms (=1/30)
11.7532 	EXP 	Screen (0) actual frame rate measured at 59.69Hz
11.7532 	EXP 	window1: recordFrameIntervals = False
11.7533 	EXP 	window1: mouseVisible = False
11.7540 	EXP 	window1: mouseVisible = False
11.7543 	EXP 	window1: mouseVisible = False
11.7557 	EXP 	window1: mouseVisible = False
11.7571 	EXP 	window1: mouseVisible = False
11.7666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7687 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7714 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7744 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7773 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7802 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7820 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7847 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7877 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7910 	DEBUG 	Uploading Texture Font fontname to graphics card
11.7920 	DEBUG 	Upload of Texture Font fontname complete
11.7948 	EXP 	window1: mouseVisible = False
11.7950 	EXP 	window1: mouseVisible = False
11.7959 	EXP 	window1: mouseVisible = False
11.7968 	EXP 	window1: mouseVisible = False
11.9680 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
18.2725 	INFO 	keyboard.Keyboard is using iohub backend.
18.2725 	INFO 	keyboard.Keyboard is using iohub backend.
18.2726 	INFO 	keyboard.Keyboard is using iohub backend.
18.2727 	INFO 	keyboard.Keyboard is using iohub backend.
18.2727 	EXP 	online_paradigm: status = STARTED
18.2731 	EXP 	window1: mouseVisible = False
18.5405 	EXP 	Created text_pre_block = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_pre_block', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press space to start online measurement\n', units='height', win=Window(...), wrapWidth=1)
18.5408 	EXP 	window1: mouseVisible = False
18.5454 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.5457 	EXP 	window1: mouseVisible = False
18.5516 	EXP 	Created hor_line_precue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='hor_line_precue', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.5519 	EXP 	window1: mouseVisible = False
18.5577 	EXP 	Created ver_line_precue = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=5.0, name='ver_line_precue', opacity=0.5, ori=90.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
18.5580 	EXP 	window1: mouseVisible = False
18.5693 	EXP 	Created image_mi = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_mi', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
18.5695 	EXP 	window1: mouseVisible = False
18.5731 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1.    , -1.    ,  0.0902]), fillColorSpace='rgb', fillRGB=array([-1.    , -1.    ,  0.0902]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([-0.5,  0.3]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
18.5733 	EXP 	window1: mouseVisible = False
18.5768 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([ 0.6471, -0.1765, -0.7647]), fillColorSpace='rgb', fillRGB=array([ 0.6471, -0.1765, -0.7647]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
18.5770 	EXP 	window1: mouseVisible = False
18.5804 	EXP 	Created polygon_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([ 0.3961, -0.7333, -0.7333]), fillColorSpace='rgb', fillRGB=array([ 0.3961, -0.7333, -0.7333]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
18.5806 	EXP 	window1: mouseVisible = False
18.5840 	EXP 	Created polygon_4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([0.9608, 0.9608, 0.6471]), fillColorSpace='rgb', fillRGB=array([0.9608, 0.9608, 0.6471]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
18.5842 	EXP 	window1: mouseVisible = False
18.5873 	EXP 	Created text_pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_pause', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.5874 	EXP 	window1: mouseVisible = False
